url,name,abbr,
http://sciforschenonline.org/,Sci Forschen,,
http://www.scigmoid.com/index.php,Scigmoid,,
http://www.sciknow.org/,Sciknow,,
http://www.scinzer.com/,Scinzer Scientific Publications,,
http://www.scipress.com/,SciPress Ltd,,
http://scireslit.com/index.php,SciRes Literature,,
http://scirexonline.com/,SciRex,,
http://scitecresearch.com/,SCITECH,,
http://www.thescitechpub.com/publishers/index.aspx,SciTech Publishers,,
http://scitechz.com/index.html,Scitechz,,
http://scitechnol.com/,SciTechnol,,
http://scottishjournal.co.uk/,ScottishGroup Education and Testing Services,,
http://www.scribesguildjournals.org/journals.html,Scribes Guild,,
http://seahipaj.org/,SEAHI Publications & Academic Journals,SEAHI PAJ,
http://www.segmentjournals.com/,Segment Journals,,
http://www.seitejournals.com/,Seitejournals,,
http://www.serialsjournals.com/,Serials Publications Pvt Ltd,,
http://www.setscholars.org/,SETScholars,,
http://www.internationaljournalssrg.org/index.html,Seventh Sense Research Group Journals,,
http://www.sphert.org/,Shri Param Hans Education & Research Foundation Trust,,
http://www.siftdesk.org/,Sift Desk,,
http://significsonline.com/,Significs Online Publishing,,
http://signpostejournals.com/ejournals/Home.aspx,Signpost e Journals,,
http://www.svpublishers.co.uk/,Silicon Valley Publishers,,
http://iaaet.org/sjsr/index.html,Singaporean Journals,,
http://sjournals.com/,SJournals,,
http://www.skyjournals.org/index.htm,Sky Journals,,
http://www.skaponline.com/,Slovakia Academic Publishing,SVAP,
http://smjournals.com/,SM Group,SM Online Publishers,
http://www.smartscitech.com/,Smart Science & Technology,,
http://smatpub.com/Journals.php,SmatPub,,
http://www.ijsscr.com/contact.html,Smile Nation – Lets Smile Together,,
http://smithandfranklin.com/,Smith & Franklin Academic Publishing Corporation,,
http://www.sasjournals.com/,Society for Advancement of Sciences,,
http://scholarpublishing.org/index.php/index,Society for Science and Education United Kingdom,SSE-UK also called,
http://scholarpublishing.org/sse/,Society for Science and Education,,
http://scienceandnature.org/index.php,Society for Science and Nature,,
https://www.sbrconferences.com/,Society of Business Research,,
http://sdiwc.net/,Society of Digital Information and Wireless Communications,SDIWC,
http://soeagra.com/,Society of Education,,
http://www.sestindia.org/,Society of Engineering Science and Technology,SEST India,
http://www.e-journaldirect.com/index.php,Sons and Daughters Publishing House/SDPHI/E-JOURNALDIRECT,,
http://www.researchsource.org/home,"Source,",,
http://sourcejournals.com/,Source Journals,,
http://www.saarj.com/index.html,South Asian Academic Research Journals,,
http://www.sciencej.com/submit.html,Southern Cross Publishing Group,,
http://foundationspeak.com/,Speak Foundation,,
http://www.spiri.org/,SPIRI The Global Research,,
http://www.springcityculture.com/,Spring City Culture International Group Pte Ltd.,,
http://www.spring-city.org/,Spring City Culture International Group Pte Ltd. [alt],,
http://springpublishing.org/index.php/index/index,Spring International S&T Publishing Media Co.,Spring Media Publishing,
http://www.springjournals.net/,Spring Journals,,
http://www.springwoodpublication.com.au/,Springwood Publishing Corporation,,
http://www.sprintjournals.com/,Sprint Journals,,
http://skirec.org/index,Sri Krishna International Research & Educational Consortium,SKIREC,
http://www.sspublications.co.in/,SS Publications,,
http://www.annemary.org/publication,St. Anne Mary Publication,,
http://www.standardglobaljournals.com/index.html,Standard Global Journals,,
http://www.thesij.com/,The Standard International Journals,,
http://standardresearchjournals.org/,Standard Research Journals,,
http://statperson.com/,Statperson Publishing Corporation,,
http://www.stmconnect.com/,STM Connect,,
http://streemjournals.org/,Streem Journal,,
http://www.stringeropen.com/,Stringer Open,,
https://scholarlyoa.wordpress.com/wp-admin/www.suryanshpublications.inf,Suryansh Publications,,
http://www.sustsci.org/,Sustainable Scientific Publisher,,
http://www.svpublication.com/#,SV Publication,,
http://www.swanopen.com/,Swan Open,,
http://swedishscientificpublications.com/,Swedish Scientific Publications,,
http://www.swiftjournals.org/,Swift Journals,,
http://www.swissjournals.org/,Swiss Journals,,
http://symbiosisonlinepublishing.com/index.php,Symbiosis,Symbiosis Online Publishing,
http://www.synchropublisher.com/,Synchro Publisher,,
http://www.synergypublishers.com/,Synergy Publishers,,
http://tands-journal-publications.com/,T&S Journal PUblications,,
http://www.tafpublications.com/platform,TAF Publishing,,
http://journal.medsys-site.com/,Takayama Publishing Group,,
http://takshila.org/,Takshila,,
http://www.taraksh.org/index.htm,Taraksh Journals,,
http://www.techmindresearch.com/index.php?page=index,Techmind Research,,
http://www.technicaljournalsonline.com/index.html,Technical Journals Online,,
http://technoparkpublications.com/,Technopark Publications,,
http://technoscienceacademy.com/,Techno Science Academy,,
http://www.terminaljournals.org/,Terminal Journals,,
http://www.textroad.com/,Textroad Journals,,
http://www.thalespublisher.com/,Thales Academic Publisher,,
http://www.thavan.org/,Thavan E ACT International Journals,,
http://theticjour.in/,Thetic Journals,,
http://www.trpubonline.com/index.php,Thomson & Ryberg Publications,,
http://waprogramming.com/,TI Journals,,
http://www.timejournals.org/,Time Journals,,
http://timelinepublication.com/,Timeline Publication Pvt. Ltd.,,
http://www.tlepub.org/en/,TLEP Journals,The Leading Edge Journal Publication Company,
http://tomaspubs.com/,Tomas Publishing,,
http://www.topclassglobaljournals.org/,Topclass Global Journals,,
http://www.tsijournals.com/,"Trade Science, Inc",,
http://www.tjprc.org/index.php,Trans Stellar,Transstellar,
http://www.tsest.org/,Transaction Series on Engineering Sciences and Technologies,,
http://icjpublishers.org/index.php,Transcontinental Publishers,,
http://universalresearchjournals.org/,Transnational Research Journals,formerly Universal Research Journals,
https://sites.google.com/a/tspublications.org/tspublications/home,TSPublications [Link dead as of 2013-08-23],,
http://www.challengejournal.com/,Tulpar Academic Publishing,,
http://usspress.com/,U.S. Science Press,,
http://www.uhedergisi.com/?sayfa=icerik&tur=icerik&kategori=diger-dergilerimiz&icerik=diger-dergilerimiz  Uluslararası Hakemli İletişim ve Edebiyat Araştırmaları Dergisi UHIVE,,,
http://www.uhedergisi.com/,Uluslararası Hakemli İletişim ve Edebiyat Araştırmaları Dergisi [alt] UHIVE,,
http://ulster-press.uk/,Ulster Press,,
http://unifiedjournals.org/,Unified Journals,,
http://www.ujconline.net/,Unique Journals Communication,UJC,
http://www.uniqueresearchjournals.com/index.htm,Unique Research Journals,,
http://www.unitedscholars.net/home.html,United Scholars Publications,,
http://unitedscientificgroup.com/,United Scientific Group,,
http://uacee.org/,Universal Association of Computer and Electronics Engineers,UACEE,
http://uamae.org/,Universal Association of Mechanical and Aeronautical Engineers,UAMAE,
http://www.upro.org.in/,Universal Publishing & Research Organization,UPRO,
http://universalrg.org/index.aspx,Universal Research Group,,
http://urpjournals.com/contactus.php,Universal Research Publications,,
http://www.usp-pl.com/,Universe Scientific Publishing,,
http://www.universitypublications.net/index.html,UniversityPublications.net,,
http://7universum.com/en/,Universum Scientific Journals,Научные журналы Universum,
http://sibac.info/universum,Universum Scientific Journals,Научные журналы Universum [alt],
http://www.uptodateresearchpublication.com/,Uptodate Research Publication,,
http://www.urojournals.com/,URO Journals,,
http://usnsj.com/index.php/index/index,USN Scientific Journal,,
http://valleyinternational.net/index.php,Valley International Journals,,
http://www.vbripress.com/,VBRI Press,,
http://verizonaonlinepublishing.com/,Verizona Publisher,VZP,
http://www.vipoa.org/,Vernon Innovative Publishers,"Vernon, VIPOA, Vernon Open Access",
http://vibgyorpublishers.org/main/index.php,VIBGYOR Online Publishers,,
http://victorquestpub.com/,Victorquest Publications [company dissolved],,
http://vidyapublications.com/home.php,Vidya Publications,,
http://www.vfast.org/,Virtual Foundation for Advancement of Science and Technology,VFAST,
http://www.vnmpublication.com/Journal.htm,VNMPublication,,
http://vowscientificquest.com/,Vow Scientific Quest,,
http://www.vrjpublishers.com/index.php/index/index,VRJ Publishers,,
http://www.vsrdjournals.com/,SRD International Journals,,
http://www.watchpub.org/index.htm,Watch Plus,,
http://webcrawlerjournals.org/,Webcrawler Journals,,
http://www.sospublication.co.in/index.php,We-Together to Save Yourself Society,,
http://weberpub.org/,Wesley & Eber Publishing,,
http://www.westeastinstitute.com/,West East Institute,,
http://world-food.net/,WFL Publisher,,
http://whitesscience.com/,Whites Science,,
http://www.whioce.com/,Whioce Publishing Pte. Ltd.,,
http://www.wiloludjournal.com/page.php?3,Wilolud Journals,,
http://wireilla.com/,Wireilla Scientific Publications,,
http://www.witpress.com/,WIT Press,,
https://www.woarjournals.org/,WOAR Journals,World Organization of Academic Research,
http://wajbas.webs.com/,World Academic Journal of Business & Applied Sciences,WAJBAS Publishing [Publisher],
http://www.academicpub.org/,World Academic Publishing,,
http://www.worldacademicresearchjournals.org/,World Academic Research Journals,WARJ,
http://www.worldacademicunion.com/default.html,World Academic Union,,
http://www.warponline.org/,World Academy of Research and Publication,,
http://warse.org/,World Academy of Research in Science and Engineering,WARSE,
http://www.wastinc.us/,World Academy of Science and Technology,WAST,
http://www.waset.org/publications.php,"World Academy of Science, Engineering and Technology",WASET,
http://www.wbiworld.org/,World Business Institute,,
http://www.wassco.org/,World Business Institute [alt],,
http://www.wjp.co.in/,World Journal of Publisher,WJP,
http://www.wjoaa.org/,World Journals of Academic Advances,,
http://www.woaj.org/,World Open Access Journals,,
http://worldresearchjournals.com/,World Research Journals,,
http://worldresearchlibrary.org/journal.php,World Research Library,,
http://www.wrpjournals.com/,World Research Publications,,
http://wscholars.com/,World Scholars,,
http://www.wsrpublishing.com/index.php/wsrp,World Science and Research Publishing,WSRP,
http://www.worldsciencepublisher.org/index.php,World Science Publisher,,
http://www.wsrjournals.org/,World Science Research Journals,WSR Journals,
http://www.wseas.org/,World Scientific and Engineering Academy and Society,WSEAS,
http://standard.org/,World Standard Organization,,
http://www.worldwidejournals.com/,World Wide Journals,Sara Book Publication,
http://www.wudpeckerresearchjournals.org/,Wudpecker Research Journals,,
http://www.wynoacademicjournals.org/index.html,Wyno Academic Journals,,
http://www.wyvernpublishinggroup.com/,Wyvern Publishing Group,,
http://www.xandhpublishing.com/Default.aspx?sid=1,Xia & He Publishing,,
http://www.xiahepublishing.com/,Xia & He Publishing [alt],,
http://journal.yloop.com/,Yellow Loop Journal,,
http://zantworldpress.com/,Zant World Press,,
http://zealscienza.com/zealscienza/,Zeal Scienza Realm of Erudition,,
http://www.zealscijournals.com/index.html,ZealSci Journals,,
http://www.zeetarz.com/,Zeetarz Group Publishing,,
http://www.zenithresearch.org.in/,Zenith International Research and Academic Foundation,ZIRAF,
http://ziaworldpress.com/,Zia World Press,,
http://www.zolcat.com/,ZolCat Academic House,,
http://www.ztjournals.com/,Zt-Journals,,
http://zygoscient.org/,Zygoscient,,
