url,name,abbr
http://www.ijrerd.com/,International Journal of Recent Engineering Research and Development,IJRERD
http://www.ijrras.com/,International Journal of Recent Research and Applied Studies,IJRRAS
http://www.ijrrset.com/,"International Journal of Recent Research in Science, Engineering and Technology",IJRRSET
http://www.recentscientific.com/,International Journal of Recent Scientific Research,
http://www.ijrsms.com/,International Journal of Recent Surgical and Medical Sciences,IJRSMS
http://www.ijrte.org/,International Journal of Recent Technology and Engineering,IJRTE
http://www.ijrter.com/,International Journal of Recent Trends in Engineering & Research,IJRTER
http://www.ijrsg.com/,International Journal of Remote Sensing and Geoscience,IJRSG
http://www.ijrer.org/ijrer/index.php/ijrer/index,International Journal of Renewable Energy Research,IJRER
http://www.journalijrcd.com/,International Journal of Research and Current Development,IJRCD
http://www.ijrdpl.com/,International Journal of Research and Development in Pharmacy & Life Sciences,IJRDPL
http://journal.rtmonline.in/,International Journal of Research and Development in Technology & Management Sciences Kailash,IJRDTM-Kailash
http://ijre.org/,International Journal of Research and Engineering,IJRE
http://www.ijrice.com/,International Journal of Research and Innovation in Computer Engineering,IJRICE
http://www.ijrsp.org/,International Journal of Research and Science Publication,IJRSP
http://ijrcs.in/,International Journal of Research Culture Society,IJRCS
http://forefrontcorpo.wix.com/ijord,International Journal of Research Development,IJORD
http://www.engineeringresearchjournal.com/,International Journal of Research in Advanced Engineering and Technology,
http://www.ijraet.com/,International Journal of Research In Advanced Engineering Technologies,IJRAET
http://www.ijrame.com/,International Journal of Research in Aeronautical and Mechanical Engineering,IJRAME
http://ijras.org/,International Journal of Research in Agricultural Sciences,IJRAS
http://www.ijraf.org/,International Journal of Research in Agriculture and Forestry,IJRAF
http://www.ijrap.net/,International Journal of Research in Ayurveda and Pharmacy IJRAP,
http://www.ijrbsm.org/,International Journal of Research in Business Studies and Management,IJRBSM
http://www.ijrcct.org/index.php/ojs,International Journal of Research in Computer and Communication Technology,
http://www.ijrcee.org/index.php/ijrcee,International Journal of Research in Computer Engineering & Electronics,IJRCEE
http://www.ijorcs.org/,International Journal of Research in Computer Science,
http://www.opusinfo.in/ijrct/index.php/ijrct/information/readers,International Journal of Research in Computer Technology,
http://www.ijres.net/,International Journal of Research in Education and Science,
http://www.ijress.com/,International Journal of Research in Education and Social Science,IJRESS
http://ijrect.com/,International Journal of Research in Electronics & Communication Technology,IJRECT
http://www.ijreat.org/,International Journal of Research in Engineering and Advanced Technology,IJREAT
http://www.ijres.org/index.html,International Journal of Research in Engineering and Science,IJRES
http://www.mgijournal.com/,nternational Journal of Research in Engineering and Science,IJREAS
http://ijret.org/,International Journal of Research in Engineering and Technology,IJRET
http://www.ijrhss.org/,International Journal of Research in Humanities and Social Sciences,IJRHSS
http://ijrls.in/,International Journal of Research in Library Science,IJRLS
http://ijrmbs.com/,International Journal of Research in Management & Business Studies,IJRMBS
http://www.ijrmet.com/,International Journal of Research in Mechanical Engineering and Technology,IJRMET
http://ijrmas.org/,International Journal of Research in Medical & Applied Sciences,IJRMAS
https://edas.info/web/ijrmds/index.html,International Journal of Research in Medical and Dental Sciences,
http://www.ijrpb.org/,International Journal of Research in Pharmacy and Biosciences,IJRPB
http://www.ijrpsonline.com/index.php,International Journal of Research in Pharmacy and Science,IJRPS
http://ijrise.org/home,International Journal of Research in Science & Engineering,IJRISE
http://www.ijrst.com/index.php,International Journal of Research in Science & Technology,IJRST
http://www.ijrws.org/index.php/ijrws,International Journal of Research in Wireless Systems,IJRWS
http://ijrm.humanjournals.com/,International Journal of Research Methodology,IJRM
http://www.ijrpet.org/,International Journal of Research Publications in Engineering and Technology,IJRPET
http://www.ijrsm.com/,International Journal of Research Science and Management,IJRSM
http://www.ijrass.com/,International Journal of Review in Applied and Social Sciences,IJRASS
https://pharmascope.org/ijrls/,International Journal of Review in Life Sciences,IJRLS
http://www.ijrls.com/,International Journal of Review in Life Sciences [hijacked version],IJRLS
http://www.ijric.org/index.php,International Journal of Reviews in Computing,
http://www.ijrsr.com/,"International Journal of Reviews, Surveys and Research",IJRSR
http://www.sanskritjournal.com/,International Journal of Sanskrit Research,
http://www.ijsat.com/,International Journal of Science and Advanced Technology,IJSAT
http://www.ijsdr.org/index.php,International Journal of Science & Engineering Development Research,IJSDR
http://www.ijsea.com/index,International Journal of Science and Engineering Applications,IJSEA
http://www.ijsei.com/,International Journal of Science and Engineering Investigations,IJSEI
http://www.theijst.com/,The International Journal of Science & Technoledge,
http://www.ijsr.net/,International Journal of Science and Research,
http://ijsrm.humanjournals.com/,International Journal of Science and Research Methodology,IJSRM
http://ejournalofsciences.org/,International Journal of Science and Technology,
http://www.journalofsciences-technology.org/,International Journal of Science & Technology,IJST
http://www.ijsch.com/journaluk/Publisher-69,International Journal of Science Commerce and Humanities,IJSCH
http://www.iscsjournal.com/Anasayfa.Aspx,International Journal of Science Culture and Sport,IntJSCS
http://www.ijseat.com/index.php/ijseat,International Journal of Science Engineering and Advance Technology,IJSEAT
http://ijsetr.org/,"International Journal of Science, Engineering and Technology Research",IJSETR
http://www.ijset.net/,International Journal of Science Environment and Technology,
http://www.ijsidonline.info/,International Journal of Science Innovations and Discoveries,
http://www.ijste.org/,International Journal of Science Technology and Engineering,
http://www.ijstm.com/,International Journal Of Science Technology & Management,IJSTM
http://www.ijsciences.com/,International Journal of Sciences,IJSciences
http://www.ijsar.in/,International Journal of Sciences and Applied Research,IJSAR
http://www.ijstr.org/,International Journal of Scientific & Technology Research,IJSTR
http://www.ijser.org/,International Journal of Scientific and Engineering Research,IJSER
http://journalijsr.com/,International Journal of Scientific and Research,IJSR
http://www.ijsrp.org/,International Journal of Scientific and Research Publications,IJSRP
http://www.ijsta.com/,International Journal of Scientific and Technical Advancements,IJSTA
http://ijseas.com/,International Journal of Scientific Engineering and Applied Science,IJSEAS
http://ijset.com/ijset/,International Journal of Scientific Engineering and Technology,
http://ijsetr.com/,International Journal of Scientific Engineering and Technology Research,IJSETR
http://www.ijspr.com/index.php,International Journal of Scientific Progress & Research,IJSPR
http://www.ijscr.com/index.html,International Journal of Scientific Research,IJScR
http://worldwidejournals.com/ijsr/,International Journal of Scientific Research,IJSR
http://www.ijsrms.com/home/index.html,International Journal of Scientific Research & Management Studies,IJSRMS
http://ijsra.com/,International Journal of Scientific Research and Application,IJSRA Publishing
http://ijsae.in/,International Journal Of Scientific Research And Education,IJSRE
http://www.ijsret.com/,International Journal of Scientific Research and Engineering Trends,IJSRET
http://www.ijsrit.com/,International Journal of Scientific Research and Innovative Technology,IJSRIT
http://www.ijsrm.in/,International Journal of Scientific Research and Management,IJSRM
http://www.ijsre.com/,International Journal of Scientific Research in Education,
http://www.ijsrise.com/index.php/ijsrise,International Journal of Scientific Research in Information Systems and Engineering,IJSRISE
http://www.ijss-sn.com/,International Journal of Scientific Study,
http://international%20journal%20of%20signal%20processing%20systems%20%28ijsps%29/,International Journal of Signal Processing Systems,IJSPS
http://ijsas.webs.com/indexing,The International Journal of Social and Applied Sciences,
http://ijsser.org/index.php,International Journal of Social Science & Economic Research,IJSSER
http://www.ijssh.org/,International Journal of Social Science and Humanity,IJSSH
http://www.tijoss.com/index.html,The International Journal of Social Sciences,TIJOSS
http://www.ijsse.com/,International Journal of Social Sciences and Education,IJSSE
http://www.ijsse.org/,International Journal of Social Sciences and Entrepreneurship,IJSSE
http://jst.vlsiengineers.in/ojs1/index.php/jst,International Journal of Society and Technology,
http://ijscl.net/,"International Journal of Society, Culture & Language",IJSCL
http://www.ijsce.org/,International Journal of Soft Computing and Engineering,
http://ijssjournal.com/,International Journal of Sport Studies,IJSS
http://www.ontariointernational.org/Publications.html,OIDA International Journal of Sustainable Development,
http://ijter.com/,International Journal of Teacher Educational Research,IJTER
http://www.ijtra.com/index.php,International Journal of Technical Research and Applications,IJTRA
http://www.ijtri.org/,International Journal of Technical Research and Innovation,IJTRI
http://www.ijtc.org/ijtc.html,International Journal of Technology and Computing,IJTC
http://www.ijterm.org/index.php/IJTERM/index,"International Journal of Technology, Education, and Resource Management",IJTERM
http://www.ijteee.org/,International Journal of Technology Enhancements and Emerging Engineering Research,IJTEEE
http://www.ijtmh.com/,"International Journal of Technology, Management and Humanities",IJTMH
http://journal.npaa.in/,International Journal of Therapeutic Applications,IJTA
http://ijtpr.com/,International Journal of Toxicological and Pharmacological Research,
http://www.ijtrd.com/,International Journal of Trend in Research and Development,IJTRD
http://www.ijtemt.org/,International Journal of Trends in Economics Management and Technology,IJTEMT
http://www.ijupbs.com/Home.aspx,International Journal of Universal Pharmacy and Bio Sciences,IJUPBS
http://www.ijvets.com/,International Journal of Veterinary Science,
http://www.ijwre.org/index.php,International Journal of Wind and Renewable Energy,IJWRE
http://www.wisdombasedcomputing.com/index.html,International Journal of Wisdom Based Computing,
http://apjor.com/ijrp/,International Journal of World Research,
http://ijritcc.org/,International Journal on Recent and Innovation Trends in Computing and Communication,IJRITCC
http://www.ijrmee.org/,International Journal on Recent Technologies in Mechanical and Electrical Engineering,IJRMEE
http://www.ijlsm.org/,International Journal on Recent Trends in Life Science and Mathematics,IJRTLSM
http://www.ijrpc.org/,International Journal on Research Methodologies in Physics and Chemistry,IJRMPC
http://ijohmn.com/,International Journal Online of Humanities,IJOHMN
http://www.ilcpa.pl/,"International Letters of Chemistry, Physics and Astronomy",
http://www.ilns.pl/,International Letters of Natural Sciences,
http://www.ilshs.pl/,International Letters of Social and Humanistic Sciences,
http://irjs.info/index.php/irjs/,International Multidisciplinary Research Journal,
http://imjhealth.org/,International Multispeciality Journal of Health,
http://www.iojpe.org/ojs/index.php/IOJPE,International Online Journal of Primary Education,IOJPE
http://www.ipcbee.com/,"International Proceedings of Chemical, Biological and Environmental Engineering",IPCBEE
http://www.mtddergisi.com/eng/,International Refereed Journal Of Architecture and Design,
http://www.irjes.com/,International Refereed Journal of Engineering and Science,IRJES
http://www.irpms.com/,International Research and Publications in Medical Sciences,IRPMS
http://irjef.net/,International Research Journal of Advanced Engineering in Frontiers,IRJEF
http://www.irjabs.com/en/,International Research Journal of Applied and Basic Sciences,IRJABS
https://irjaf.com/,International Research Journal of Applied Finance,
https://www.irjet.net/,International Research Journal of Engineering and Technology,IRJET
http://www.internationalresearchjournaloffinanceandeconomics.com/,International Research Journal of Finance and Economics,
http://irjmsjournal.com/,International Research Journal of Management Sciences,IRJMS
http://www.irjmrs.com/,International Research Journal of Multidisciplinary Science & Technology,IRJMRS
http://www.irjpas.com/,International Research Journal of Pharmaceutical and Applied Sciences,IRJPAS
http://irjps.info/index.php/IRJPS/index,International Research Journal of Pharmaceutical Sciences,IRJPS
http://www.irjponline.com/,International Research Journal of Pharmacy,IRJP
http://irjse.com/,International Research Journal of Sustainable Science & Engineering,IRJSSE
http://iresearcher.org/index.html,International Researchers,
http://irbas.academyirmbr.com/journalmain.php,International Review of Basic and Applied Sciences,IRBAS
http://www.irmbrjournal.com/index.php,International Review of Management and Business Research,IRMBR
http://www.irssh.com/,International Review of Social Sciences and Humanities,
http://isijournal.info/journals/index.php/ISIJ,International Science and Investigation Journal,ISIJ
http://isi-journal.org/,International Scientific Investigations,ISI Проблемы и перспективы современной науки
http://www.t-science.org/,International Scientific Journal Theoretical & Applied Science,
http://www.irj.science/,International Scientific Research Journal,IRJ.Science
http://itsj.org/,International Technical Sciences Journal,ITSJ
http://www.ijrtem.com/,Invention Journal of Research Technology in Engineering & Management,IJRTEM
http://www.iosrjen.org/,IOSR Journal of Engineering,
http://ijournalse.org/index.php/IJSE,Italian Journal of Science & Engineering,
http://www.jacotech.org/,Journal of Advanced Computing and Communication Technologies,JACOTECH
http://www.jmsjournals.in/,Jai Maa Saraswati Gyandayini,
http://www.jaepp.org/,"Journal of Accounting, Ethics & Public Policy",
http://www.jdeafrikana.com/home.html,Journal de Afrikana,
http://www.rapsr.com/,Journal der Pharmazie Forschung,RAPSR
http://www.journal4research.org/index.php,Journal for Research,Journal 4 Research / J4R
http://jfcc.fr/,Journal Francophone de Cas Clinique,
http://www.jasstudies.com/Anasayfa.Aspx,The Journal of Academic Social Science Studies,JASSS
http://www.joaat.com/,Journal of Advanced Agricultural Technologies,JOAAT
http://jabe.in/,"Journal of Advanced Studies in Agricultural, Biological and Environmental Sciences",JABE
http://bdvets.org/JAVAR/index.html,Journal of Advanced Veterinary and Animal Research,JAVAR
http://djcivil.org/,Journal of Advances in Civil Engineering,JACE
http://www.djjames.org/,Journal of Advances in Electronics and Communication Engineering,JAECE
http://www.jait.us/,Journal of Advances in Information Technology,JAIT
http://www.aimjournal.org/index.php,Journal of Advances in Internal Medicine,
http://www.jadbm.com/,Journal of Advances in Science and Technology,JADBM
http://www.jassh.in/index.php/jassh,Journal of Advances in Social Science and Humanities,
http://jafes.eduved.org/,"Journal of Agriculture, Forestry & Environmental Sciences",
http://www.american-journals.com/,Journal of American Academic Research,JAAR
http://www.jaabc.com/journal.htm,"The Journal of American Academy of Business, Cambridge",
http://www.jaabc.com/jabrc.html,"The Journal of American Business Review, Cambridge",
http://www.jpands.org/,Journal of American Physicians and Surgeons,JPANDS
http://jaccr.com/,Journal of Anaesthesia and Critical Care Case Reports,
http://www.researchanalytica.com/index.php,Journal of Analytical Research,
http://www.m.elewa.org/JAPS/,Journal of Animal and Plant Sciences,"Nairobi, Kenya"
http://www.japsc.com/,Journal of Animal and Poultry Sciences,JAPSC
http://www.joac.info/,Journal of Applicable Chemistry,
http://jabonline.in/,Journal of Applied Biology & Biotechnology,JABB
http://www.aebjournal.org/index.php,Journal of Applied Economics and Business,
http://www.jallr.com/index.php/JALLR,Journal of Applied Linguistics and Language Research,JALLR
http://www.iaajs.com/jal/,Journal of Applied Linguistics,Dubai
http://www.jami.org.ua/,Journal of Applied Management and Investments,JAMI
http://japharmacy.com/master/Default.aspx,Journal of Applied Pharmacy,
http://www.japsonline.com/index.php,Journal of Applied Pharmaceutical Science,
http://theartsjournal.org/index.php/site,Journal of Arts and Humanities,
http://www.joace.org/,Journal of Automation and Control Engineering,JOACE
http://www.jaims.in/index.php/jaims,Journal of Ayurveda and Integrated Medical Sciences,JAIMS
http://www.jahm.in/,Journal of Ayurveda and Holistic Medicine,JAHM
http://jbesci.org/,Journal of Basic and Environmental Sciences,JBES
http://www.scopemed.org/?jid=57,Journal of Behavioral Health,
http://www.joursa.com/,Journal of Behavioral Sciences in Asia,
http://www.jbino.com/index.htm,Journal of Bio Innovation,
http://www.jbsoweb.com/,Journal of Biological and Scientific Opinion,JBSO
http://www.jbscim.com/,Journal of Biological Sciences and Medicine,JBSM
http://jbpr.in/index.php/jbpr,Journal of Biomedical and Pharmaceutical Research,JBPR
http://www.jbstonline.com/,Journal of Bioscience and Technology,JBST
http://journalofbiospectracal.com/,Journal of Biospectracal,
http://jbmae.scientificpapers.org/,Journal of Business Management and Applied Economics,
http://www.jbmes.com/index.html,Journal of Business Management and Economic Studies,JBMES
http://jbsq.org/,Journal of Business Studies Quarterly,JBSQ
http://jocpr.com/,Journal of Chemical and Pharmaceutical Research,
http://jchps.com/,Journal of Chemical and Pharmaceutical Sciences,
http://www.jcbsc.org/index.php,"Journal of Chemical, Biological and Physical Sciences",JCBPSC
http://www.jocet.org/,Journal of Clean Energy Technologies,JOCET
http://www.jcam.com.tr/en/index.php,Journal of Clinical and Analytical Medicine,JCAM
https://www.jctecs.com/index.php/com,"Journal of Communications Technology, Electronics and Computer Science",JCTECS
http://www.jcomputers.us/,Journal of Computers,
http://www.journalofcomputing.org/,Journal of Computing,
http://jctjournals.com/,Journal of Computing Technologies,JCT
http://jcibr.webs.com/,Journal of Contemporary Issues in Business Research,
http://jmsciences.com/Presentation/Client/Home.aspx,Journal of Contemporary Management Sciences,JCMS
http://www.scopemed.org/?jid=63,Journal of Contemporary Medical Education,
http://jclmm.com/,Journal of Coastal Life Medicine,
http://journalofcosmology.com/,Journal of Cosmology,
http://www.cpronline.in/,Journal of Current Pharma Research,
http://www.jcrs010.com/,Journal of Current Research in Science,JCRS
http://jctbda.ijkie.org/index.html,Journal of Current Trends in Big Data Analytics,
http://jddt.in/index.php/jddt,Journal of Drug Discovery and Therapeutics,JDDT
http://journals.ke-i.org/index.php/econ,Journal of Economics and Banking,
http://www.eu-print.org/iqt.php,Journal of Economics and Engineering,
http://www.ijepe.com/index.php/JEPE,Journal of Economics and Political Economy,
http://joebm.com/,"Journal of Economics, Business and Management",JOEBM
http://jesoc.com/,Journal of Education and Social Science,
http://www.eu-print.org/teh.php,Journal of Education and Sociology,
http://www.jeltal.com/,Journal of ELT and Applied Linguistics,JELTAL
http://www.jee.ro/index.php,Journal of Electrical Engineering,
http://djeee.org/,Journal of Electrical Engineering and Science,JEES
http://cisjournal.org/,Journal of Emerging Trends in Computing and Information Sciences,
http://joell.in/,Journal of English Language and Literature,JOELL
http://djmaths.org/,Journal of Engineering and Applied Mathematics,JEAM
http://jeir.org/,Journal of Engineering Innovation & Research,JEIR
http://entomoljournal.com/,Journal of Entomology and Zoology Studies,
http://www.imedpharm.com/journals/index.php/JELS/index,Journal of Environment and Life Sciences,JELS
http://www.jenvos.com/,Journal of Environmental and Occupational Science,
http://www.jeb.co.in/,Journal of Environmental Biology,
http://www.hydroweb.com/journal-hydrology.html,Journal of Environmental Hydrology,
http://www.nanoient.org/journal-of-environmental-nanotechnology.php,Journal of Environmental Nanotechnology,
http://www.jerad.org/,Journal of Environmental Research and Development,JERAD
http://www.jecet.org/,"Journal of Environmental Science, Computer Science and Engineering & Technology",JECET
http://www.jebmh.com/index.php,Journal of Evidence Based Medicine and Healthcare,JEBMH
http://www.jerdv.com/,Journal of Evolution of Research in Dermatology and Venerology,JERDV
http://www.jerhp.com/,Journal of Evolution of Research in Human Physiology,JERPH
http://jermm.com/index.php,Journal of Evolution of Research in Medical Microbiology,JERMM
http://www.jermp.com/index.php,Journal of Evolution of Research in Medical Pharmacology,JERMP
http://www.jerpn.com/,Journal of Evolution of Research in Paediatrics and Neonatology,JERPN
http://djcse.in/,Journal of Excellence in Computer Science and Engineering,JECSE
http://www.jebas.org/,Journal of Experimental Biology and Agricultural Sciences,JEBAS
http://jexpsciences.com/,Journal of Experimental Sciences,
http://jfedweb.org/jfedpage.html,Journal of Financial Education,
http://world-food.net/products/scientific-journal-jfae/,"Journal of Food, Agriculture and Environment",JFAE
http://journal%20of%20fundamental%20and%20applied%20sciences/,Journal of Fundamental and Applied Sciences,
http://www.jgerc.com/,Journal of Genetic and Environmental Resources Conservation,JGERC
http://jgtte.com/,Journal of Geotechnical and Transportation Engineering,
http://www.mutagens.co.in/,Journal of Global Biosciences,
http://www.jgbm.org/,Journal of Global Business Management,
http://jgiass.com/,Journal of Global Innovations in Agricultural and Social Sciences,JGIASS
http://www.jgrcs.info/index.php/jgrcs,Journal of Global Research in Computer Science,JGRCS
http://www.jheor.org/,Journal of Health Economics and Outcomes Research,JHEOR
http://www.eu-print.org/tur.php,"Journal of Health, Sport and Tourism",
http://www.herbmedpharmacol.com/,Journal of HerbMed Pharmacology,JHP
http://www.hraljournal.com/,Journal of Human Resource and Adult Learning,
http://jrsdjournal.wix.com/humanities-cultural,Journal of Humanities and Cultural Studies R&D,
http://jher.org/,Journal of Hydrology and Environment Research,JHER
http://www.journal-imab-bg.org/,Journal of IMAB,
http://www.jiii.org/,Journal of Industrial and Intelligent Information,JIII
http://splpjim.org/,Journal of Information Management,JIM
http://www.jiapsonline.com/,Journal of Innovations in Applied Pharmaceutical Science,JIAPS
http://www.jipbs.com/,Journal of Innovations in Pharmaceuticals and Biological Sciences,JIPBS
http://jibresearch.com/,Journal of Innovative Biology,JIB
http://www.jieonline.org/,Journal of Innovative Engineering,
http://www.jirasindia.com/,Journal of Innovative Research and Solutions,JIRAS
http://www.jicep.com/,Journal of Intercultural Ethnopharmacology,
http://www.scopemed.org/?jid=60,Journal of Interdisciplinary Histopathology,
http://www.jiarm.com/home.html,Journal of International Academic Research for Multidisciplinary,JIARM
http://www.jiasscience.com/Anasayfa.Aspx,Journal of International Anatolia Sport Science,Uluslararası Anadolu Spor Bilimleri Dergisi
http://www.jieas.com/index.html,Journal of International Environmental Application & Science,
http://www.jimsjournal.org/index.html,Journal of International Management Studies,
http://www.icommercecentral.com/,Journal of Internet Banking and Commerce,
http://www.scopemed.org/?jid=61,Journal of Investigational Biochemistry,
http://www.scientificpapers.org/,"Journal of Knowledge Management, Economics and Information Technology",
http://www.eu-print.org/filo.php,Journal of Language and Literature,
http://www.eu-print.org/etika.php,Journal of Law and Ethics,
http://www.jmaterenvironsci.com/,Journal of Materials and Environmental Science,JMES
http://www.tjmcs.com/index.php,Journal of Mathematics and Computer Science,JMCS
http://www.eu-print.org/riy.php,Journal of Mathematics and Technology,
http://www.jmmc.org/,Journal of Media & Mass Communication,
http://www.mediacritiques.net/index.php/jmc,Journal of Media Critiques,JMC
http://www.jmst.webs.com/,Journal of Medical Science and Technology,
http://www.scopemed.org/?jid=66,Journal of Molecular Pathophysiology,
http://nanoinnovationjournal.com/,Journal of Nano Innovation,
http://journalofnaturalproducts.com/,Journal of Natural Products,
http://jnasci.org/,Journal of Novel Applied Sciences,
http://www.jmbm.in/index.php/jmbm,Journal of Medical Biomedical and Applied Sciences,
http://www.jmpas.com/index.php,Journal of Medical Pharmaceutical and Allied Sciences,JMPAS
http://medicinearticle.com/,The Journal of Medical Research,
http://jmrp.info/index.php/jmrp,Journal of Medical Research and Practice,JMRP
http://jmscr.igmpublication.org/home/,Journal of Medical Science and Clinical Research,JMSCR
http://www.plantsjournal.com/,Plants Journal / Journal of Medicinal Plants Studies,
http://www.jomenas.org/home.html,Journal of Middle East and North Africa Sciences,Journal of MENA Sciences
http://jmeast.webs.com/,Journal of Middle East Applied Science and Technology,JMEAST
http://jmaa.co.uk/,Journal of Microbiology and Antimicrobial Agents,JMAA
http://www.jmsh.eu/,Journal of Modern Science & Heritage,
http://jmstpapers.com/editorial_board,Journal of Modern Science And Technology,
http://www.jomude.com/index.php/index/index,Journal of Multidisciplinary Developments,JOMUDE
http://www.jmest.org/,Journal of Multidisciplinary Engineering Science and Technology,JMEST
http://jmess.org/,Journal of Multidisciplinary Engineering Science Studies,JMESS
http://www.jnsci.org/,Journal of Nature and Science,JNSCI
http://www.jneurology.com/index.php,Journal of Neurology & Neuromedicine,
http://www.jnsciences.org/,Journal of New Sciences,
http://www.emis.de/journals/TJNSA/,Journal of Nonlinear Science and Applications,JNSA
http://www.jpbscience.com/,Journal of Pharmaceutical and Bioanalytical Science,JPB Science
http://www.jpabs.org/,Journal of Pharmaceutical and Biological Sciences,JPABS
http://www.jpbms.info/,Journal of Pharmaceutical and Biomedical Sciences,JPBMS
http://jpsionline.com/,Journal of Pharmaceutical and Scientific Innovation,JPSI
http://www.jpcbs.info/Home_Page.html,"Journal of Pharmaceutical, Chemical and Biological Sciences",JPCBS
http://www.phytojournal.com/,Journal of Pharmacognosy and Phytochemistry,
http://www.jppcm.org/,Journal of Pharmacy Practice and Community Medicine,
http://jpronline.info/index.php/jpr/index,Journal of Pharmacy Research,JPR
http://www.joper.org/,Journal of Physical Education Research,JOPER
https://www.jstage.jst.go.jp/browse/jpts,Journal of Physical Therapy Science,JPTS
http://www.dinz.info/,Journal of Psychology and Theology,
http://jpht.info/index.php/jpht/,Journal of Postharvest Technology,
http://www.japmnt.com/,Journal of Process Management New Technologies International,JPMNT
http://rarediseasesjournal.com/index.php,Journal of Rare Diseases Research & Treatment,
https://journalofreadingandliteracy.wordpress.com/,Journal of Reading and Literacy,JRL
http://www.jrapm.com/,Journal of Research in Anaesthesology and Pain Medicine,JRAP
http://www.jresearchbiology.com/,Journal of Research in Biology,
http://www.jrctonline.com/,Journal of Research in Computers and Technology,JRCT
http://www.jrfmt.com/,Journal of Research in Forensic Medicine and Toxicology,JRFMT
http://www.jegsl.com/,Journal of Research in General Surgery and Laparoscopy,JEGSL
http://www.jrhae.com/,Journal of Research in Human Anatomy and Embryology,JRHAE
http://www.jrogi.com/,"Journal of Research in Obstetrics, Gynaecology and Infertility",JROGI
http://www.jrpsm.com/,Journal of Research in Preventive and Social Medicine,JRPSM
http://www.jrpbs.com/,Journal of Research in Psychiatry and Behavioural Sciences,JRPBS
http://www.jrpbs.com/,Journal of Research in Psychiatry and Behavioural Sciences,JRPBS
http://www.jrrti.com/,"Journal of Research in Radiodiagnosis, Teleradiology and Imaging",JRRTI
http://www.tmjournal.org/,Journal of Research in Traditional Medicine,JRTM
http://www.journalofscience.net/,Journal of Science,
http://naukpublication.org/index.php/JOURNAL_SCIENCE_APPLICATIONS,Journal of Science and Its Applications,JOSAIA
http://www.imedpharm.com/journals/index.php/JSTA,Journal of Science and Technology Advances,
http://journalofscienceediting.org/,Journal of Science Editing,
http://jsaer.com/,Journal of Scientific and Engineering Research,
http://www.jslsci.org/,Journal of Scientific Letters,
http://jsrad.org/,Journal of Scientific Research and Development,
http://jsrd.org/index.html,Journal of Scientific Research and Development [alt],
http://www.jsrponline.com/,Journal of Scientific Research in Pharmacy,JSRP
http://www.jsrpms.com/index.php,Journal of Scientific Research in Physical & Mathematical Sciences,
http://journalofscientifictheoryandmethods.com/,Journal of Scientific Theory and Methods,
http://www.journalsih.com/index.html,Journal of Social Issues & Humanities,
http://www.jsoftware.us/,Journal of Software,JSW
,Journal of Spectroscopy and Molecular Physics,
http://www.jssshonline.com/,Journal of Studies in Social Sciences and Humanities,JSSSH
http://surgeryopenaccess.com/,Journal of Surgery & Patient Care,Surgery Open Access
http://www.journaloftelecommunications.co.uk/home,Journal of Telecommunications,
http://www.jiaats.com/index.php,Journal of The International Association of Advanced Technology and Science,JIAATS
http://www.jatit.org/index.php,Journal of Theoretical and Applied Information Technology,JATIT
http://oatext.com/Journal-of-Translational-Science-JTS.php,Journal of Translational Science,JTS
http://www.tmt.unze.ba/proceedings2014.php,Journal of Trends in the Development of Machinery and Associated Technology,TMT proceedings
http://jjhsci.com/,Jundishapur Journal of Health Sciences,JJHS
http://www.jsrpublishing.com/,Junior Scientific Researcher,
http://ker.ajku.edu.pk/,Kashmir Economic Review,
http://www.langlit.org/,LangLit,
http://www.lnse.org/,Lecture Notes on Software Engineering,LNSE
http://lrdjournal.com/,Legal Research Development,LRD
http://nanobioletters.com/,Letters in Applied NanoBioScience,
http://www.edusoft.ro/brain/index.php/libri,LiBRI: Linguistic and Literary Broad Research and Innovation,
http://ijllc.eu/,"Lingua: International Journal of Linguistics, Literature and Culture",Lingua- IJLLC
http://liirj.org/,Lokavishkar International E-Journal,
http://macrotheme.com/home,The Macrotheme Review,
http://www.maltihindijournal.info/,Malti: International Hindi e-Research Journal,मालती: अंतर्राष्ट्रीय हिंदी इ-शोध
http://mcajournal.cbu.edu.tr/,Mathematical and Computational Applications,MCA
http://mmse.xyz/en/,"Mechanics, Materials Science & Engineering Journal",MMSE Journal
http://journals.ke-i.org/index.php/mra,Medical Research Archives,
http://www.medrech.com/,Medico Research Chronicles,
http://ojs.medjbio.com/index.php/medjbio,Mediterranean Journal of Biosciences,MJB
http://www.medjchem.com/index.php/medjchem/index,Mediterranean Journal of Chemistry,
https://sites.google.com/site/lesimjms/home,Mediterranean Journal of Modeling & Simulation,
http://ojs.medjphysics.com/index.php/medjphysics,Mediterranean Journal of Physics,
http://medlifeclinics.org/demo/,MedLife Clinics,
http://pwriters.com/index.php/mbs/index,Modern Behavioral Science,
http://www.mjal.org/index.htm,The Modern Journal of Applied Linguistics,MJAL
http://www.mjltm.com/index.php,Modern Journal of Language Teaching Methods,MJLTM
http://oiirj.org/oiirj/msr/,Multidisciplinary Scientific Reviewer,
http://www.munisentzool.org/,Munis Entomology & Zoology,
http://www.jnanoworld.com/index.php,NanoWorld Journal,NWJ
http://njbms.com/,National Journal of Basic Medical Sciences,
http://www.njcmindia.org/home,National Journal of Community Medicine,
http://njmdr.org/,National Journal of Medical and Dental Research,
